url,name,price,num_reviews,Description,ASIN,Manufacturer,rating
https://www.amazon.in/American-Tourister-BACKPACK-COMPARTMENT-ORGANIZER/dp/B0BTD4FK9G/ref=sr_1_31?crid=2M096C61O4MLT&keywords=bags&qid=1690704074&sprefix=ba%2Caps%2C283&sr=8-31,"American Tourister VALEX BLUE LAPTOP BACKPACK 28 Ltrs,Volume, LAPTOP COMPARTMENT, BOTTLE POCKET, FRONT ORGANIZER",1399,552,"A backpack isn’t just a bag. It’s a cache, a case, a mobile base of sorts. And it is a reflection of the care you’ve put into selecting the ideal loadout of items to keep on you. Introducing Valex, a modern everyday backpacks collections are available in a variety of nice looking colours to express your true self",{},American Tourister,4.2
https://www.amazon.in/GEAR-Black-Blue-Backpack-years/dp/B019HA8AYG/ref=sr_1_32?crid=2M096C61O4MLT&keywords=bags&qid=1690704074&sprefix=ba%2Caps%2C283&sr=8-32,Gear CarryOn 16L Foldable Water Resistant School,229,"6,885",,B019HA8AYG,Gear,3.7
https://www.amazon.in/Safari-Backpack-Resistant-Polyester-Travelling/dp/B09B26VHXV/ref=sr_1_33?crid=2M096C61O4MLT&keywords=bags&qid=1690704074&sprefix=ba%2Caps%2C283&sr=8-33,"Safari Flash Casual Backpack, 26 ltr Water Resistant Travel",799,"3,018",,B09B26VHXV,Visit the Safari Store,3.8
https://www.amazon.in/Safari-Laptop-Backpack-Resistant-Fabric/dp/B09B28TKLG/ref=sr_1_34?crid=2M096C61O4MLT&keywords=bags&qid=1690704074&sprefix=ba%2Caps%2C283&sr=8-34,Safari Quill Large Laptop Backpack 26 Ltrs Water Resistant Fabric - Blue,899,723,"Safari Quill is a 26 Litres, 2 compartment laptop backpack perfect for daily usage. It has a dedicated tech safe laptop sleeve that can hold upto 17 inch laptop or any smaller ones easily. The laptop sleeve is also fully padded from the bottom protecting your device from any shock or damage. This backpack is especially designed for todays fast paced world, where everything should be compact and lightweight. This backpack is perfect for everyday usage such as college, school, tuitions, or short holiday trips. The front pocket is designed to keep your essentials organized and side mesh pockets are perfect for storing your water bottle and umberella. Made of high grade water resistant polyester fabric, this backpack will last you several trips.",{},Visit the Safari Store,4.0
https://www.amazon.in/Lenovo-15-6-Inches-Everyday-Backpack/dp/B08R7RPVJF/ref=sr_1_35?crid=2M096C61O4MLT&keywords=bags&qid=1690704074&sprefix=ba%2Caps%2C283&sr=8-35,"Lenovo 15.6"" (39.62cm) Slim Everyday Backpack, Made in India, Compact, Water-resistant, Organized storage:Laptop sleeve,tablet pocket,front workstation,2-side pockets,Padded adjustable shoulder straps",839,"3,801",,B08R7RPVJF,,4.3
https://www.amazon.in/Half-Moon-Trekking-Bags-Compartment/dp/B08PSX1LN9/ref=sr_1_36?crid=2M096C61O4MLT&keywords=bags&qid=1690704074&sprefix=ba%2Caps%2C283&sr=8-36,Half Moon 45L Hammer Waterproof Laptop Travelling Rucksack Trekking Backpack for Travel Journey,1349,"1,378","This Rucksack backpack ensures complete safety to your 17.3 inch laptop with high quality build and a wide range of built-in features, With a Dual Side Pocket In the inside of the bag, featuring protective padding, you can rest assured that the laptop inside it will be well cushioned from any accidents caused when you bump into any surface. As it is made of nylon, can withstand abrasions and is long lasting. Chest Strap, Hip Belt, Straight Shaped Straps structure which fits on your shoulders very comfortably makes you lift heavy objects easily. A Front Pocket with an Organizer helps you store your small essentials. It also features Reflector Logo, Rain cover and Reflector patch which is highly useful for motorists, cyclists, walking at night. It also features an Earphone Cord Support which very useful for long travelers. The inner material is made of polyester. This backpack is also water-resistant.",{},Visit the Half Moon Store,4.1
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1MTQxMTU3NzMyNDc1NTA2OjE2OTA3MDQwNzQ6c3BfYnRmOjMwMDAxNTU4MDM0NjEzMjo6MDo6&url=%2FPLEXY-Backpack-ARTIFICAL-LEATHER-BAGPACK%2Fdp%2FB0CBQC6LPY%2Fref%3Dsr_1_37_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1690704074%26sprefix%3Dba%252Caps%252C283%26sr%3D8-37-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,PLEXY Medium 28L Laptop Backpack FAUXY ARTIFICAL LEATHER LAPTOP BAGPACK,499,,,B0CBQC6LPY,PLEXY,
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1MTQxMTU3NzMyNDc1NTA2OjE2OTA3MDQwNzQ6c3BfYnRmOjIwMDQxNjk1Njc2MzA2OjowOjo&url=%2FCosmus-Casual-Backpack-Charger-College%2Fdp%2FB08D7DTWLF%2Fref%3Dsr_1_38_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1690704074%26sprefix%3Dba%252Caps%252C283%26sr%3D8-38-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,Cosmus Vogue Casual Laptop Backpack with USB Charger Port 46cm 26 Litre Dark Grey College,1409,"1,415",,B08D7DTWLF,,4.2
https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyNDczNDUwODM0MjU5MTM2OjE2OTA3MDQxNDU6c3BfYXRmX25leHQ6MjAwMzgzMDk3ODgyOTg6OjA6Og&url=%2FNumber-Backpack-Compartment-Charging-Organizer%2Fdp%2FB09VTDMRY7%2Fref%3Dsr_1_33_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1690704145%26sprefix%3Dba%252Caps%252C283%26sr%3D8-33-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,"FUR JADEN Anti Theft Number Lock Backpack Bag with 15.6 Inch Laptop Compartment, USB Charging Port & Organizer Pocket for Men Women Boys Girls",679,"5,024","Stay organized all day with a durable and lightweight backpack from Fur Jaden. This back pack is a stylish and functional accessory for men and women. Can add admiration to an appealing and daring personality with a remarkable aesthetics and functionality. This backpack features an anti-theft design. You can also charge your phone on the go and organize your stuff like pro. Fur Jaden functional back pack is apt to protect your gadgets and belongings from being stolen while you travel, thanks to its special anti-theft design. Now keep your belongings safe with style. The backpack features multiple compartments that you may use for your laptop and other essentials. A remarkable feature of this backpack allows you to charge your phone while you are on the move. With an attached charging dock in the back you may connect a portable power bank with ease. Weighing about 600grams, this backpack is lightweight. The backpack is able to house a laptop of up to 15.6 inches and has seven inner compartments to place your other essentials. Made from durable quality polymer this Fur Jaden back pack is sturdy and reliable. Flaunt this bag with style and low maintenance as this bag is washable. This backpack is also suitable for school or college. The straps are designed to distribute the weight equally on each shoulder preventing any sort of discomfort. Use this back pack for office, college/school or during travels.",B09VTDMRY7,FUR JADEN,4.0
https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyNDczNDUwODM0MjU5MTM2OjE2OTA3MDQxNDU6c3BfYXRmX25leHQ6MjAxMzU0MDU4NjM4OTg6OjA6Og&url=%2FFUR-JADEN-Backpack-Compartment-Organizer%2Fdp%2FB0BYSZ3TKW%2Fref%3Dsr_1_34_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1690704145%26sprefix%3Dba%252Caps%252C283%26sr%3D8-34-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,"FUR JADEN Anti Theft Number Lock Backpack Bag with 15.6 Inch Laptop Compartment, USB Charging Port & Organizer Pocket for Men Women Boys Girls",799,117,"Stay organized all day with a durable and lightweight backpack from Fur Jaden. This back pack is a stylish and functional accessory for men and women. Can add admiration to an appealing and daring personality with a remarkable aesthetics and functionality. This backpack features an anti-theft design. You can also charge your phone on the go and organize your stuff like pro. Fur Jaden functional back pack is apt to protect your gadgets and belongings from being stolen while you travel, thanks to its special anti-theft design. Now keep your belongings safe with style. The backpack features multiple compartments that you may use for your laptop and other essentials. A remarkable feature of this backpack allows you to charge your phone while you are on the move. With an attached charging dock in the back you may connect a portable power bank with ease. Weighing about 600grams, this backpack is lightweight. The backpack is able to house a laptop of up to 15.6 inches and has seven inner compartments to place your other essentials. Made from durable quality polymer this Fur Jaden back pack is sturdy and reliable. Flaunt this bag with style and low maintenance as this bag is washable. This backpack is also suitable for school or college. The straps are designed to distribute the weight equally on each shoulder preventing any sort of discomfort. Use this back pack for office, college/school or during travels.",B0BYSZ3TKW,FUR JADEN,4.4
https://www.amazon.in/Lavie-Sport-Duffle-Luggage-Trolley/dp/B097RJ22Q3/ref=sr_1_35?crid=2M096C61O4MLT&keywords=bags&qid=1690704145&sprefix=ba%2Caps%2C283&sr=8-35,Lavie Sport Lino Large Size 63 cms Wheel Duffle Bag for Travel | Travel Bag with Trolley,1049,"8,125",This unisex stylish travel Bag is made of premium nylon fabric which is the most durable material. It is water and scratch resistant. It has a full lining made of polyester for additional strength and protection for your valuables.,B097RJ22Q3,,3.9
https://www.amazon.in/Half-Moon-Trekking-Bags-Compartment/dp/B08PSX1LN9/ref=sr_1_36?crid=2M096C61O4MLT&keywords=bags&qid=1690704145&sprefix=ba%2Caps%2C283&sr=8-36,Half Moon 45L Hammer Waterproof Laptop Travelling Rucksack Trekking Backpack for Travel Journey bags for Men Women Boys & Girls with 17.3inch Laptop Compartment & Rain cover,1349,"1,378","This Rucksack backpack ensures complete safety to your 17.3 inch laptop with high quality build and a wide range of built-in features, With a Dual Side Pocket In the inside of the bag, featuring protective padding, you can rest assured that the laptop inside it will be well cushioned from any accidents caused when you bump into any surface. As it is made of nylon, can withstand abrasions and is long lasting. Chest Strap, Hip Belt, Straight Shaped Straps structure which fits on your shoulders very comfortably makes you lift heavy objects easily. A Front Pocket with an Organizer helps you store your small essentials. It also features Reflector Logo, Rain cover and Reflector patch which is highly useful for motorists, cyclists, walking at night. It also features an Earphone Cord Support which very useful for long travelers. The inner material is made of polyester. This backpack is also water-resistant.",{},Visit the Half Moon Store,4.1
https://www.amazon.in/Hammonds-Flycatcher-Leather-Messenger-LB190BRN/dp/B083M1QK32/ref=sr_1_37?crid=2M096C61O4MLT&keywords=bags&qid=1690704145&sprefix=ba%2Caps%2C283&sr=8-37,HAMMONDS FLYCATCHER Laptop Bag for Men - Genuine Leather Messenger Shoulder Bag - Fits 14/15.6/16 Inch Laptops - Brown Office Bag - Multiple Pockets -Water Resistant -Executive Bag for Work and Travel,5255,573,,{},,4.4
https://www.amazon.in/Wildcraft-Packs18-Laptop-Backpack-Streak/dp/B07FC4D9B5/ref=sr_1_38_mod_primary_new?crid=2M096C61O4MLT&keywords=bags&qid=1690704145&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sprefix=ba%2Caps%2C283&sr=8-38,Wildcraft Work Packs'18 21 Ltrs Black Laptop Backpack (Streak Plus),1374,"1,983","Fits upto 15 inch. Side mesh pocket for water bottle. Padded back system for carrying comfort. Webbing haul loop. Internal organizer. Material Specifications: 420D Poly Ripstop coated, 210D Nylon Poly Melange, 420D TM Poly Dobby.",,,4.4
https://www.amazon.in/ADISA-BP004-Weight-Casual-Backpack/dp/B07G3CG9FC/ref=sr_1_39?crid=2M096C61O4MLT&keywords=bags&qid=1690704145&sprefix=ba%2Caps%2C283&sr=8-39,ADISA Laptop Backpack 31 Ltrs,499,"8,986",,B07G3CG9FC,Visit the ADISA Store,4.0
https://www.amazon.in/BennettTM-Mystic-Shoulder-Messenger-Repellent/dp/B09321GJXZ/ref=sr_1_40?crid=2M096C61O4MLT&keywords=bags&qid=1690704145&sprefix=ba%2Caps%2C283&sr=8-40,Bennett™ Mystic 15.6 inch (39.6cm) Laptop Briefcase Shoulder Sling Office Business Professional Travel Messenger Bag for Men and Women Water Repellent Formal Executive Bags (Grey) 6 Months Warranty,512,"6,261",,B09321GJXZ,,4.0
https://www.amazon.in/Nivia-6853-Polyester-Basic-Duffle/dp/B07FWQ9HRV/ref=sr_1_41?crid=2M096C61O4MLT&keywords=bags&qid=1690704145&sprefix=ba%2Caps%2C283&sr=8-41,NIVIA Basic Duffle Polyester Bag/Gym Bags/Adjustable Shoulder Bag for Men/Duffle Gym Bags for Men/Fitness Bag/Carry Bags/Sports & Travel Bag/Sports Kit/Duffle Bags Travel,264,"3,714",,B07FWQ9HRV,,4.0
https://www.amazon.in/FATMUG-Laptop-Bag-Men-Convertible/dp/B084LF4RT5/ref=sr_1_42?crid=2M096C61O4MLT&keywords=bags&qid=1690704145&sprefix=ba%2Caps%2C283&sr=8-42,"FATMUG Laptop Bag For Men - Convertible Backpack For Office And Travel (Dark Grey,Oxford Fabric)",1599,"2,204",,{},,4.4
https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyNDczNDUwODM0MjU5MTM2OjE2OTA3MDQxNDU6c3BfbXRmOjMwMDAwNjc4OTY3NzQzMjo6MDo6&url=%2FWALKENT-Waterproof-Polyester-Material-Hazel%2Fdp%2FB0C7KP5BT4%2Fref%3Dsr_1_43_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1690704145%26sprefix%3Dba%252Caps%252C283%26sr%3D8-43-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,"WALKENT 15.6"" Laptop Bags with Special Waterproof Silk Polyester Material for Office, College, Men & Women (Model Hazel, 20 Liters, Black)",1990,,"Looking for a stylish and practical laptop bag? Look no further than WALKENT'S HAZEL laptop bag! Our Hazel bag features a sleek and modern design, while still providing all the functionality you need to stay organized and comfortable throughout your day. Here are some of its key features:✅ Waterproof and scratch resistant Special New Silk Polyester outer material that keeps your belongings safe from the elements✅ A spacious 20-liter capacity and lightweight 800-gram design make this bag perfect for daily use, whether you're commuting to work or heading to class✅ Side bottle pocket for easy access to your drink, as well as front pockets and organizer pockets inside the bag to keep all of your essentials at hand✅ Cushioned shoulder straps and laptop compartment keep you comfortable and your laptop protected✅ Trolley strap allows you to attach the Hazel to your luggage for easy transportationDon't settle for a boring, uninspired laptop bag. Upgrade to Walkent's Hazel bag and enjoy both style and functionality. It's the perfect choice for anyone looking for a premium quality laptop bag for office or college use, whether you're a man or a woman.",B0C7KP5BT4,Visit the WALKENT Store,
https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyNDczNDUwODM0MjU5MTM2OjE2OTA3MDQxNDU6c3BfbXRmOjMwMDAwNjgyMjEyNjYzMjo6MDo6&url=%2FWALKENT-Premium-Support-Pockets-Elprine%2Fdp%2FB0C7KP65DP%2Fref%3Dsr_1_44_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1690704145%26sprefix%3Dba%252Caps%252C283%26sr%3D8-44-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,"WALKENT Premium 15.6"" Laptop Bag for Men with Front Support Straps, Side Bottle Pockets & More (Model Elprine, 28 Liters, Black)",4990,,"Introducing the WALKENT ELRPINE Laptop Backpack, a perfect combination of style and functionality. This premium laptop bag is designed to meet the needs of modern professionals and college students alike. With a capacity of 28 liters, it provides ample space to store your laptop and other essentials. Here are some key features that make the Walkent Elrpine stand out:Bold and Stylish Design: The front of the bag features a bold and stylish design that is sure to turn heads and make a statement.Waterproof and Scratch Resistant Material:The outer material of the bag is made of waterproof and scratch-resistant polyester, ensuring the safety of your laptop and other essentials in all weather conditions. Cushioned Shoulder Straps:  The cushioned shoulder straps provide maximum comfort, even when carrying the bag for extended periods. Front Utility Pockets: Keep your accessories organized and within easy reach with the front utility pockets. Front Chest Straps: The front chest straps ensure easy load distribution, reducing the strain on your back and shoulders. Hidden Waterproof Zipper: The hidden waterproof zipper adds an extra layer of protection to your belongings. Stylish and Fashionable: The Walkent Elrpine laptop backpack is not only functional, but also stylish and fashionable, making it the perfect choice for office and college use by men.Don't settle for just any laptop bag. Choose the best with the Walkent Elrpine, the premium laptop backpack that combines style and functionality to meet all your needs.",B0C7KP65DP,Visit the WALKENT Store,
